word,cluster
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,2
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,2
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,2
strong,7
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,1
strong,2
strong,7
strong,1
strong,1
strong,1
strong,7
strong,7
strong,1
strong,1
strong,1
strong,7
strong,1
strong,1
strong,1
strong,1
strong,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,1
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,1
good,1
good,2
good,1
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,1
good,2
good,2
good,2
good,2
good,1
good,1
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,1
good,1
good,2
good,2
good,1
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,1
good,2
good,2
good,1
good,2
good,2
good,1
good,1
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,1
good,1
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,1
good,1
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,1
good,1
good,2
good,2
good,2
good,1
good,2
good,2
good,2
good,2
good,1
